,Holiday,M-1112,M-45,M-121,WeekDay,WeekEnd,LastDays,summerBreak,FirstMonth,LastMonth,SummerWinter,FirstHalf,Season1_2,Season2_1,weekOfMonth,DayLength,WeekSeasonAvg,Lag7,pred,real,Date,error,abserror,bigerror
152,0,False,False,False,0,0,0,0,0,0,1,0,0,0,2,35,180.58864037954157,536.9397042093287,537.6495815850749,523.9397042093287,2018-10-08,-13.709877375746146,13.709877375746146,False
153,0,False,False,False,1,0,0,0,0,0,1,0,0,0,2,35,-23.22871684330284,144.93970420932874,223.08755188442228,125.93970420932874,2018-10-09,-97.14784767509354,97.14784767509354,False
154,0,False,False,False,2,0,0,0,0,0,1,0,0,0,2,35,11.771283156697159,128.93970420932874,219.90150696687215,-27.060295790671262,2018-10-10,-246.9618027575434,246.9618027575434,False
155,0,False,False,False,3,0,0,0,0,0,1,0,0,0,2,35,-29.049986512320746,159.93970420932874,214.3566565139372,-185.06029579067126,2018-10-11,-399.41695230460846,399.41695230460846,False
156,0,False,False,False,4,0,0,0,0,0,1,0,0,0,2,35,5.5825613521858815,242.93970420932874,268.44790333556284,196.93970420932874,2018-10-12,-71.5081991262341,71.5081991262341,False
157,0,False,False,False,5,1,0,0,0,0,1,0,0,0,2,35,-702.9339800011978,-506.06029579067126,-465.05159120353164,-544.0602957906713,2018-10-13,-79.00870458713962,79.00870458713962,False
158,0,False,False,False,6,1,0,0,0,0,1,0,0,0,2,35,-1278.2582124573375,-1426.0602957906713,-1230.9853882853658,-1217.0602957906713,2018-10-14,13.925092494694582,13.925092494694582,False
159,0,False,False,False,0,0,0,0,0,0,1,0,0,0,3,35,180.58864037954157,523.9397042093287,564.7850466860646,569.9397042093287,2018-10-15,5.154657523264177,5.154657523264177,False
160,0,False,False,False,1,0,0,0,0,0,1,0,0,0,3,35,-23.22871684330284,125.93970420932874,246.74296637396765,356.93970420932874,2018-10-16,110.19673783536109,110.19673783536109,False
161,0,False,False,False,2,0,0,0,0,0,1,0,0,0,3,35,11.771283156697159,-27.060295790671262,164.09576582843783,181.93970420932874,2018-10-17,17.843938380890904,17.843938380890904,False
162,0,False,False,False,3,0,0,0,0,0,1,0,0,0,3,35,-29.049986512320746,-185.06029579067126,48.92932111500522,217.93970420932874,2018-10-18,169.01038309432352,169.01038309432352,False
163,0,False,False,False,4,0,0,0,0,0,1,0,0,0,3,34,5.5825613521858815,196.93970420932874,162.3768110383835,494.93970420932874,2018-10-19,332.56289317094524,332.56289317094524,False
164,0,False,False,False,5,1,0,0,0,0,1,0,0,0,3,34,-702.9339800011978,-544.0602957906713,-566.4826160187849,-644.0602957906713,2018-10-20,-77.57767977188632,77.57767977188632,False
165,0,False,False,False,6,1,0,0,0,0,1,0,0,0,3,34,-1278.2582124573375,-1217.0602957906713,-1189.1543295961592,-1243.0602957906713,2018-10-21,-53.905966194512075,53.905966194512075,False
166,0,False,False,False,0,0,0,0,0,0,1,0,0,0,4,34,180.58864037954157,569.9397042093287,512.0747304310325,589.9397042093287,2018-10-22,77.86497377829619,77.86497377829619,False
167,0,False,False,False,1,0,0,0,0,0,1,0,0,0,4,34,-23.22871684330284,356.93970420932874,301.3342106384698,195.93970420932874,2018-10-23,-105.39450642914107,105.39450642914107,False
168,0,False,False,False,2,0,0,0,0,0,1,0,0,0,4,34,11.771283156697159,181.93970420932874,205.9268245176445,74.93970420932874,2018-10-24,-130.98712030831575,130.98712030831575,False
169,0,False,False,False,3,0,0,0,0,0,1,0,0,0,4,34,-29.049986512320746,217.93970420932874,203.28201624091344,40.93970420932874,2018-10-25,-162.3423120315847,162.3423120315847,False
170,0,False,False,False,4,0,0,0,0,0,1,0,0,0,4,34,5.5825613521858815,494.93970420932874,369.89489949924064,64.93970420932874,2018-10-26,-304.9551952899119,304.9551952899119,False
171,0,False,False,False,5,1,1,0,0,0,1,0,0,0,4,34,-702.9339800011978,-644.0602957906713,-418.82479175985327,-670.0602957906713,2018-10-27,-251.235504030818,251.235504030818,False
172,1,False,False,False,6,1,1,0,0,0,1,0,0,0,4,34,-1278.2582124573375,-1243.0602957906713,-1599.070334721468,-1367.0602957906713,2018-10-28,232.01003893079678,232.01003893079678,False
173,1,False,False,False,0,0,1,0,0,0,1,0,0,0,5,34,180.58864037954157,589.9397042093287,128.83911332679781,-425.06029579067126,2018-10-29,-553.8994091174691,553.8994091174691,False
174,0,False,False,False,1,0,1,0,0,0,1,0,0,0,5,34,-23.22871684330284,195.93970420932874,413.6115203477175,504.93970420932874,2018-10-30,91.32818386161125,91.32818386161125,False
175,0,False,False,False,2,0,1,0,0,0,1,0,0,0,5,34,11.771283156697159,74.93970420932874,349.524589729891,246.93970420932874,2018-10-31,-102.58488552056224,102.58488552056224,False
176,0,True,False,False,3,0,0,0,0,0,1,0,0,0,1,34,-29.049986512320746,40.93970420932874,169.531635747966,201.93970420932874,2018-11-01,32.408068461362745,32.408068461362745,False
177,0,True,False,False,4,0,0,0,0,0,1,0,0,0,1,34,5.5825613521858815,64.93970420932874,189.40238489038893,21.939704209328738,2018-11-02,-167.4626806810602,167.4626806810602,False
178,0,True,False,False,5,1,0,0,0,0,1,0,0,0,1,34,-702.9339800011978,-670.0602957906713,-535.9769915553366,-382.06029579067126,2018-11-03,153.9166957646653,153.9166957646653,False
179,0,True,False,False,6,1,0,0,0,0,1,0,0,0,1,34,-1278.2582124573375,-1367.0602957906713,-1172.5689075784876,-1209.0602957906713,2018-11-04,-36.491388212183665,36.491388212183665,False
180,0,True,False,False,0,0,0,0,0,0,1,0,0,0,2,34,180.58864037954157,-425.06029579067126,38.55302467028923,572.9397042093287,2018-11-05,534.3866795390395,534.3866795390395,False
181,0,True,False,False,1,0,0,0,0,0,1,0,0,0,2,34,-23.22871684330284,504.93970420932874,490.7621463578789,152.93970420932874,2018-11-06,-337.8224421485502,337.8224421485502,False
182,0,True,False,False,2,0,0,0,0,0,1,0,0,0,2,34,11.771283156697159,246.93970420932874,347.21406011207273,162.93970420932874,2018-11-07,-184.274355902744,184.274355902744,False
183,0,True,False,False,3,0,0,0,0,0,1,0,0,0,2,34,-29.049986512320746,201.93970420932874,297.58856858084164,207.93970420932874,2018-11-08,-89.6488643715129,89.6488643715129,False
184,0,True,False,False,4,0,0,0,0,0,1,0,0,0,2,34,5.5825613521858815,21.939704209328738,199.13759693415705,18.939704209328738,2018-11-09,-180.1978927248283,180.1978927248283,False
185,0,True,False,False,5,1,0,0,0,0,1,0,0,0,2,34,-702.9339800011978,-382.06029579067126,-334.2589874468872,-520.0602957906713,2018-11-10,-185.80130834378406,185.80130834378406,False
186,0,True,False,False,6,1,0,0,0,0,1,0,0,0,2,34,-1278.2582124573375,-1209.0602957906713,-1046.2520000513337,-1243.0602957906713,2018-11-11,-196.8082957393376,196.8082957393376,False
187,0,True,False,False,0,0,0,0,0,0,1,0,0,0,3,34,180.58864037954157,572.9397042093287,652.0770177996546,343.93970420932874,2018-11-12,-308.1373135903259,308.1373135903259,False
188,0,True,False,False,1,0,0,0,0,0,1,0,0,0,3,34,-23.22871684330284,152.93970420932874,321.2747519122622,530.9397042093287,2018-11-13,209.66495229706652,209.66495229706652,False
189,0,True,False,False,2,0,0,0,0,0,1,0,0,0,3,33,11.771283156697159,162.93970420932874,219.10264727574577,25.939704209328738,2018-11-14,-193.16294306641703,193.16294306641703,False
190,0,True,False,False,3,0,0,0,0,0,1,0,0,0,3,33,-29.049986512320746,207.93970420932874,221.67791491618027,181.93970420932874,2018-11-15,-39.73821070685153,39.73821070685153,False
191,0,True,False,False,4,0,0,0,0,0,1,0,0,0,3,33,5.5825613521858815,18.939704209328738,118.00686735232921,145.93970420932874,2018-11-16,27.93283685699953,27.93283685699953,False
192,0,True,False,False,5,1,0,0,0,0,1,0,0,0,3,33,-702.9339800011978,-520.0602957906713,-493.69085578621343,-506.06029579067126,2018-11-17,-12.369440004457829,12.369440004457829,False
193,0,True,False,False,6,1,0,0,0,0,1,0,0,0,3,33,-1278.2582124573375,-1243.0602957906713,-1145.362991125624,-984.0602957906713,2018-11-18,161.30269533495266,161.30269533495266,False
194,0,True,False,False,1,0,0,0,0,0,1,0,0,0,4,33,-23.22871684330284,343.93970420932874,352.66565876713594,980.9397042093287,2018-11-20,628.2740454421928,628.2740454421928,False
195,0,True,False,False,2,0,0,0,0,0,1,0,0,0,4,33,11.771283156697159,530.9397042093287,467.2213262034529,955.9397042093287,2018-11-21,488.7183780058758,488.7183780058758,False
196,0,True,False,False,3,0,0,0,0,0,1,0,0,0,4,33,-29.049986512320746,25.939704209328738,150.79195446148788,1794.9397042093287,2018-11-22,1644.1477497478409,1644.1477497478409,True
197,0,True,False,False,4,0,0,0,0,0,1,0,0,0,4,33,5.5825613521858815,181.93970420932874,247.2238170556866,1329.9397042093287,2018-11-23,1082.7158871536421,1082.7158871536421,True
198,0,True,False,False,5,1,0,0,0,0,1,0,0,0,4,33,-702.9339800011978,145.93970420932874,-72.72966315676877,421.93970420932874,2018-11-24,494.6693673660975,494.6693673660975,False
199,0,True,False,False,6,1,0,0,0,0,1,0,0,0,4,33,-1278.2582124573375,-506.06029579067126,-683.2211995940879,-399.06029579067126,2018-11-25,284.16090380341666,284.16090380341666,False
200,0,True,False,False,0,0,0,0,0,0,1,0,0,0,5,33,180.58864037954157,-984.0602957906713,-295.711245387145,1315.9397042093287,2018-11-26,1611.6509495964738,1611.6509495964738,True
201,0,True,False,False,1,0,1,0,0,0,1,0,0,0,5,33,-23.22871684330284,980.9397042093287,927.7896997984835,1339.9397042093287,2018-11-27,412.1500044108452,412.1500044108452,False
202,0,True,False,False,2,0,1,0,0,0,1,0,0,0,5,33,11.771283156697159,955.9397042093287,919.3835789637678,1255.9397042093287,2018-11-28,336.5561252455609,336.5561252455609,False
203,0,True,False,False,3,0,1,0,0,0,1,0,0,0,5,33,-29.049986512320746,1794.9397042093287,1382.4855441853397,825.9397042093287,2018-11-29,-556.5458399760109,556.5458399760109,False
204,0,True,False,False,4,0,1,0,0,0,1,0,0,0,5,33,5.5825613521858815,1329.9397042093287,1118.7321684950475,1283.9397042093287,2018-11-30,165.20753571428122,165.20753571428122,False
205,0,True,False,True,5,1,0,0,0,1,1,0,0,1,1,33,335.1397042093289,421.93970420932874,741.2137394406127,968.9397042093287,2018-12-01,227.72596476871604,227.72596476871604,False
206,0,True,False,True,6,1,0,0,0,1,1,0,0,1,1,33,-430.4936291240044,-399.06029579067126,-41.64252654013171,-144.06029579067126,2018-12-02,-102.41776925053955,102.41776925053955,False
207,0,True,False,True,0,0,0,0,0,1,1,0,0,1,2,33,1473.2397042093282,1315.9397042093287,1791.6186176559913,1752.9397042093287,2018-12-03,-38.67891344666259,38.67891344666259,False
208,0,True,False,True,1,0,0,0,0,1,1,0,0,1,2,33,1168.6063708759953,1339.9397042093287,1678.9568372330732,1735.9397042093287,2018-12-04,56.982866976255536,56.982866976255536,False
209,0,True,False,True,2,0,0,0,0,1,1,0,0,1,2,33,1102.5397042093289,1255.9397042093287,1596.8490279174785,1784.9397042093287,2018-12-05,188.0906762918503,188.0906762918503,False
210,0,True,False,True,3,0,0,0,0,1,1,0,0,1,2,33,1176.5397042093284,825.9397042093287,1368.7746468913892,1543.9397042093287,2018-12-06,175.1650573179395,175.1650573179395,False
211,0,True,False,True,4,0,0,0,0,1,1,0,0,1,2,33,1072.698324898984,1283.9397042093287,1586.2749058084246,1448.9397042093287,2018-12-07,-137.33520159909585,137.33520159909585,False
212,0,True,False,True,5,1,0,0,0,1,1,0,0,1,2,33,335.1397042093289,968.9397042093287,1093.1539282764097,847.9397042093287,2018-12-08,-245.21422406708098,245.21422406708098,False
213,0,True,False,True,6,1,0,0,0,1,1,0,0,1,2,33,-430.4936291240044,-144.06029579067126,140.93519920537256,-58.06029579067126,2018-12-09,-198.99549499604382,198.99549499604382,False
214,0,True,False,True,0,0,0,0,0,1,1,0,0,1,3,33,1473.2397042093282,1752.9397042093287,2079.757878615308,1958.9397042093287,2018-12-10,-120.81817440597933,120.81817440597933,False
215,0,True,False,True,1,0,0,0,0,1,1,0,0,1,3,33,1168.6063708759953,1735.9397042093287,1943.3157523475202,1441.9397042093287,2018-12-11,-501.37604813819144,501.37604813819144,False
216,0,True,False,True,2,0,0,0,0,1,1,0,0,1,3,33,1102.5397042093289,1784.9397042093287,1938.3490649189434,1334.9397042093287,2018-12-12,-603.4093607096147,603.4093607096147,False
217,0,True,False,True,3,0,0,0,0,1,1,0,0,1,3,33,1176.5397042093284,1543.9397042093287,1819.896278153351,1296.9397042093287,2018-12-13,-522.9565739440222,522.9565739440222,False
218,0,True,False,True,4,0,0,0,0,1,1,0,0,1,3,33,1072.698324898984,1448.9397042093287,1716.6518723822628,1232.9397042093287,2018-12-14,-483.71216817293407,483.71216817293407,False
219,0,True,False,True,5,1,0,0,0,1,1,0,0,1,3,33,335.1397042093289,847.9397042093287,1057.6484823714,1028.9397042093287,2018-12-15,-28.708778162071212,28.708778162071212,False
220,0,True,False,True,6,1,0,0,0,1,1,0,0,1,3,33,-430.4936291240044,-58.06029579067126,225.4914993951952,467.93970420932874,2018-12-16,242.44820481413353,242.44820481413353,False
221,0,True,False,True,0,0,0,0,0,1,1,0,0,1,4,33,1473.2397042093282,1958.9397042093287,2233.915191034019,2330.9397042093287,2018-12-17,97.02451317530995,97.02451317530995,False
222,0,True,False,True,1,0,0,0,0,1,1,0,0,1,4,33,1168.6063708759953,1441.9397042093287,1807.4688471458667,2813.9397042093287,2018-12-18,1006.4708570634621,1006.4708570634621,True
223,0,True,False,True,2,0,0,0,0,1,1,0,0,1,4,33,1102.5397042093289,1334.9397042093287,1712.0208438197342,3120.9397042093287,2018-12-19,1408.9188603895946,1408.9188603895946,True
224,0,True,False,True,3,0,0,0,0,1,1,0,0,1,4,33,1176.5397042093284,1296.9397042093287,1711.3097694080097,2729.9397042093287,2018-12-20,1018.629934801319,1018.629934801319,True
225,0,True,False,True,4,0,0,0,0,1,1,0,0,1,4,33,1072.698324898984,1232.9397042093287,1626.0456251293854,2704.9397042093287,2018-12-21,1078.8940790799434,1078.8940790799434,True
226,0,True,False,True,5,1,0,0,0,1,1,0,0,1,4,33,335.1397042093289,1028.9397042093287,1197.3055839090912,1791.9397042093287,2018-12-22,594.6341203002376,594.6341203002376,False
227,0,True,False,True,6,1,0,0,0,1,1,0,0,1,4,33,-430.4936291240044,467.93970420932874,565.2515110909371,803.9397042093287,2018-12-23,238.6881931183916,238.6881931183916,False
228,0,True,False,True,0,0,0,0,0,1,1,0,0,1,5,33,1473.2397042093282,2330.9397042093287,2484.3539037026876,3122.9397042093287,2018-12-24,638.5858005066411,638.5858005066411,False
229,0,True,False,True,1,0,0,0,0,1,1,0,0,1,5,33,1168.6063708759953,2813.9397042093287,2637.915995055265,4144.939704209329,2018-12-25,1507.023709154064,1507.023709154064,True
230,0,True,False,True,2,0,0,0,0,1,1,0,0,1,5,33,1102.5397042093289,3120.9397042093287,2782.5914839187944,4081.9397042093287,2018-12-26,1299.3482202905343,1299.3482202905343,True
231,0,True,False,True,3,0,1,0,0,1,1,0,0,1,5,33,1176.5397042093284,2729.9397042093287,2748.120524890979,3675.9397042093287,2018-12-27,927.8191793183496,927.8191793183496,False
232,0,True,False,True,4,0,1,0,0,1,1,0,0,1,5,33,1072.698324898984,2704.9397042093287,2685.476709586742,3165.9397042093287,2018-12-28,480.46299462258685,480.46299462258685,False
233,0,True,False,True,5,1,1,0,0,1,1,0,0,1,5,33,335.1397042093289,1791.9397042093287,1845.510687780772,2918.9397042093287,2018-12-29,1073.4290164285567,1073.4290164285567,True
234,0,True,False,True,6,1,1,0,0,1,1,0,0,1,5,33,-430.4936291240044,803.9397042093287,965.793013114826,2148.9397042093287,2018-12-30,1183.1466910945028,1183.1466910945028,True
235,1,True,False,True,0,0,1,0,0,1,1,0,0,1,6,33,1473.2397042093282,3122.9397042093287,2548.8847986042947,5264.939704209329,2018-12-31,2716.054905605034,2716.054905605034,True
236,1,False,False,True,1,0,0,0,1,0,1,1,0,1,1,33,1168.6063708759953,4144.939704209329,2405.542808599901,388.93970420932874,2019-01-01,-2016.6031043905723,2016.6031043905723,True
237,0,False,False,True,2,0,0,0,1,0,1,1,0,1,1,33,1102.5397042093289,4081.9397042093287,2936.1096300164154,2779.9397042093287,2019-01-02,-156.16992580708666,156.16992580708666,False
238,0,False,False,True,3,0,0,0,1,0,1,1,0,1,1,33,1176.5397042093284,3675.9397042093287,2721.9554514361043,2532.9397042093287,2019-01-03,-189.0157472267756,189.0157472267756,False
239,0,False,False,True,4,0,0,0,1,0,1,1,0,1,1,33,1072.698324898984,3165.9397042093287,2378.0075450401137,2468.9397042093287,2019-01-04,90.93215916921508,90.93215916921508,False
240,0,False,False,True,5,1,0,0,1,0,1,1,0,1,1,33,335.1397042093289,2918.9397042093287,1924.3271411044689,1293.9397042093287,2019-01-05,-630.3874368951401,630.3874368951401,False
241,0,False,False,True,6,1,0,0,1,0,1,1,0,1,1,33,-430.4936291240044,2148.9397042093287,1171.0513053210034,6.939704209328738,2019-01-06,-1164.1116011116746,1164.1116011116746,True
242,0,False,False,True,0,0,0,0,1,0,1,1,0,1,2,33,1473.2397042093282,5264.939704209329,3816.9042672893866,2955.9397042093287,2019-01-07,-860.9645630800578,860.9645630800578,False
243,0,False,False,True,1,0,0,0,1,0,1,1,0,1,2,33,1168.6063708759953,388.93970420932874,862.2011541868997,2661.9397042093287,2019-01-08,1799.738550022429,1799.738550022429,True
244,0,False,False,True,2,0,0,0,1,0,1,1,0,1,2,33,1102.5397042093289,2779.9397042093287,2215.6142220921074,2116.9397042093287,2019-01-09,-98.67451788277867,98.67451788277867,False
245,0,False,False,True,3,0,0,0,1,0,1,1,0,1,2,33,1176.5397042093284,2532.9397042093287,2093.6813847150706,2145.9397042093287,2019-01-10,52.2583194942581,52.2583194942581,False
246,0,False,False,True,4,0,0,0,1,0,1,1,0,1,2,33,1072.698324898984,2468.9397042093287,2008.4172404364463,1976.9397042093287,2019-01-11,-31.477536227117525,31.477536227117525,False
247,0,False,False,True,5,1,0,0,1,0,1,1,0,1,2,33,335.1397042093289,1293.9397042093287,1016.4890085974057,1012.9397042093287,2019-01-12,-3.549304388076962,3.549304388076962,False
248,0,False,False,True,6,1,0,0,1,0,1,1,0,1,2,33,-430.4936291240044,6.939704209328738,-36.65118820551834,349.93970420932874,2019-01-13,386.5908924148471,386.5908924148471,False
249,0,False,False,True,0,0,0,0,1,0,1,1,0,1,3,33,1473.2397042093282,2955.9397042093287,2512.3403650776636,2490.9397042093287,2019-01-14,-21.400660868334853,21.400660868334853,False
250,0,False,False,True,1,0,0,0,1,0,1,1,0,1,3,33,1168.6063708759953,2661.9397042093287,2215.235902248194,2304.9397042093287,2019-01-15,89.70380196113456,89.70380196113456,False
251,0,False,False,True,2,0,0,0,1,0,1,1,0,1,3,33,1102.5397042093289,2116.9397042093287,1865.7442042866242,2158.9397042093287,2019-01-16,293.1954999227046,293.1954999227046,False
252,0,False,False,True,3,0,0,0,1,0,1,1,0,1,3,33,1176.5397042093284,2145.9397042093287,1903.8936950360285,2141.9397042093287,2019-01-17,238.04600917330026,238.04600917330026,False
253,0,False,False,True,4,0,0,0,1,0,1,1,0,1,3,33,1072.698324898984,1976.9397042093287,1757.728665057126,2043.9397042093287,2019-01-18,286.21103915220283,286.21103915220283,False
254,0,False,False,True,5,1,0,0,1,0,1,1,0,1,3,33,335.1397042093289,1012.9397042093287,888.1822130538794,1453.9397042093287,2019-01-19,565.7574911554493,565.7574911554493,False
255,0,False,False,True,6,1,0,0,1,0,1,1,0,1,3,33,-430.4936291240044,349.93970420932874,196.96727984117115,356.93970420932874,2019-01-20,159.9724243681576,159.9724243681576,False
256,0,False,False,True,0,0,0,0,1,0,1,1,0,1,4,33,1473.2397042093282,2490.9397042093287,2277.3120174498436,3061.9397042093287,2019-01-21,784.6276867594852,784.6276867594852,False
257,0,False,False,True,1,0,0,0,1,0,1,1,0,1,4,33,1168.6063708759953,2304.9397042093287,2042.8484656263736,2571.9397042093287,2019-01-22,529.0912385829552,529.0912385829552,False
258,0,False,False,True,2,0,0,0,1,0,1,1,0,1,4,33,1102.5397042093289,2158.9397042093287,1924.780133325854,2498.9397042093287,2019-01-23,574.1595708834748,574.1595708834748,False
259,0,False,False,True,3,0,0,0,1,0,1,1,0,1,4,33,1176.5397042093284,2141.9397042093287,1936.2492360541837,2689.9397042093287,2019-01-24,753.690468155145,753.690468155145,False
260,0,False,False,True,4,0,0,0,1,0,1,1,0,1,4,33,1072.698324898984,2043.9397042093287,1831.2648049773752,3239.9397042093287,2019-01-25,1408.6748992319535,1408.6748992319535,True
261,0,False,False,True,5,1,0,0,1,0,1,1,0,1,4,33,335.1397042093289,1453.9397042093287,1178.6415077541606,1680.9397042093287,2019-01-26,502.2981964551682,502.2981964551682,False
262,0,False,False,True,6,1,1,0,1,0,1,1,0,1,4,33,-430.4936291240044,356.93970420932874,406.68600667085957,895.9397042093287,2019-01-27,489.25369753846917,489.25369753846917,False
263,0,False,False,True,0,0,1,0,1,0,1,1,0,1,5,33,1473.2397042093282,3061.9397042093287,2814.1555017553055,3860.9397042093287,2019-01-28,1046.7842024540232,1046.7842024540232,True
264,0,False,False,True,1,0,1,0,1,0,1,1,0,1,5,33,1168.6063708759953,2571.9397042093287,2403.369385618653,4025.9397042093287,2019-01-29,1622.570318590676,1622.570318590676,True
265,0,False,False,True,2,0,1,0,1,0,1,1,0,1,5,34,1102.5397042093289,2498.9397042093287,2441.7079481259307,4434.939704209329,2019-01-30,1993.231756083398,1993.231756083398,True
266,0,False,False,True,3,0,1,0,1,0,1,1,0,1,5,34,1176.5397042093284,2689.9397042093287,2573.8188053843332,4249.939704209329,2019-01-31,1676.1208988249955,1676.1208988249955,True
267,0,False,False,False,4,0,0,0,0,0,1,1,0,1,1,34,1072.698324898984,3239.9397042093287,1663.0560907334766,1774.9397042093287,2019-02-01,111.88361347585214,111.88361347585214,False
268,0,False,False,False,5,1,0,0,0,0,1,1,0,1,1,34,335.1397042093289,1680.9397042093287,448.4046197619964,-39.06029579067126,2019-02-02,-487.46491555266766,487.46491555266766,False
269,0,False,False,False,6,1,0,0,0,0,1,1,0,1,1,34,-430.4936291240044,895.9397042093287,-313.5713425500817,-945.0602957906713,2019-02-03,-631.4889532405896,631.4889532405896,False
270,0,False,False,False,0,0,0,0,0,0,1,1,0,1,2,34,1473.2397042093282,3860.9397042093287,2244.7003456969524,620.9397042093287,2019-02-04,-1623.7606414876236,1623.7606414876236,True
271,0,False,False,False,1,0,0,0,0,0,1,1,0,1,2,34,1168.6063708759953,4025.9397042093287,2213.8197546429765,383.93970420932874,2019-02-05,-1829.8800504336477,1829.8800504336477,True
272,0,False,False,False,2,0,0,0,0,0,1,1,0,1,2,34,1102.5397042093289,4434.939704209329,2417.656103901061,297.93970420932874,2019-02-06,-2119.7163996917325,2119.7163996917325,True
273,0,False,False,False,3,0,0,0,0,0,1,1,0,1,2,34,1176.5397042093284,4249.939704209329,2331.68378950895,249.93970420932874,2019-02-07,-2081.7440852996215,2081.7440852996215,True
274,0,False,False,False,4,0,0,0,0,0,1,1,0,1,2,34,1072.698324898984,1774.9397042093287,848.019307864929,-223.06029579067126,2019-02-08,-1071.0796036556003,1071.0796036556003,True
275,0,False,False,False,5,1,0,0,0,0,1,1,0,1,2,34,335.1397042093289,-39.06029579067126,-514.5343140929372,-704.0602957906713,2019-02-09,-189.5259816977341,189.5259816977341,False
276,0,False,False,False,6,1,0,0,0,0,1,1,0,1,2,34,-430.4936291240044,-945.0602957906713,-1346.6912970691428,-1246.0602957906713,2019-02-10,100.63100127847156,100.63100127847156,False
277,0,False,False,False,0,0,0,0,0,0,1,1,0,1,3,34,1473.2397042093282,620.9397042093287,400.14859027611146,383.93970420932874,2019-02-11,-16.208886066782725,16.208886066782725,False
278,0,False,False,False,1,0,0,0,0,0,1,1,0,1,3,34,1168.6063708759953,383.93970420932874,136.10460825536393,-29.060295790671262,2019-02-12,-165.1649040460352,165.1649040460352,False
279,0,False,False,False,2,0,0,0,0,0,1,1,0,1,3,34,1102.5397042093289,297.93970420932874,52.83678206928744,-228.06029579067126,2019-02-13,-280.8970778599587,280.8970778599587,False
280,0,False,False,False,3,0,0,0,0,0,1,1,0,1,3,34,1176.5397042093284,249.93970420932874,46.325623305156114,-170.06029579067126,2019-02-14,-216.38591909582738,216.38591909582738,False
281,0,False,False,False,4,0,0,0,0,0,1,1,0,1,3,34,1072.698324898984,-223.06029579067126,-276.1619709869269,-63.06029579067126,2019-02-15,213.10167519625566,213.10167519625566,False
282,0,False,False,False,5,1,0,0,0,0,1,1,0,1,3,34,335.1397042093289,-704.0602957906713,-865.5643487689022,-717.0602957906713,2019-02-16,148.5040529782309,148.5040529782309,False
283,0,False,False,False,6,1,0,0,0,0,1,1,0,1,3,34,-430.4936291240044,-1246.0602957906713,-1486.5982613174829,-1159.0602957906713,2019-02-17,327.5379655268116,327.5379655268116,False
284,0,False,False,False,0,0,0,0,0,0,1,1,0,1,4,34,1473.2397042093282,383.93970420932874,297.362165883178,679.9397042093287,2019-02-18,382.5775383261507,382.5775383261507,False
285,0,False,False,False,1,0,0,0,0,0,1,1,0,1,4,34,1168.6063708759953,-29.060295790671262,-68.76330073993722,-49.06029579067126,2019-02-19,19.70300494926596,19.70300494926596,False
286,0,False,False,False,2,0,0,0,0,0,1,1,0,1,4,34,1102.5397042093289,-228.06029579067126,-217.57208010821614,-260.06029579067126,2019-02-20,-42.48821568245512,42.48821568245512,False
287,0,False,False,False,3,0,0,0,0,0,1,1,0,1,4,34,1176.5397042093284,-170.06029579067126,-162.60234473683067,-194.06029579067126,2019-02-21,-31.45795105384059,31.45795105384059,False
288,0,False,False,False,4,0,0,0,0,0,1,1,0,1,4,34,1072.698324898984,-63.06029579067126,-148.68504658929123,-56.06029579067126,2019-02-22,92.62475079861997,92.62475079861997,False
289,0,False,False,False,5,1,0,0,0,0,1,1,0,1,4,34,335.1397042093289,-717.0602957906713,-838.4288836679125,-789.0602957906713,2019-02-23,49.368587877241225,49.368587877241225,False
290,0,False,False,False,6,1,0,0,0,0,1,1,0,1,4,35,-430.4936291240044,-1159.0602957906713,-1287.3956736571954,-1363.0602957906713,2019-02-24,-75.66462213347586,75.66462213347586,False
291,0,False,False,False,0,0,0,0,0,0,1,1,0,1,5,35,1473.2397042093282,679.9397042093287,617.7865165087778,453.93970420932874,2019-02-25,-163.84681229944908,163.84681229944908,False
292,0,False,False,False,1,0,0,0,0,0,1,1,0,1,5,35,1168.6063708759953,-49.06029579067126,68.37838434959212,145.93970420932874,2019-02-26,77.56131985973661,77.56131985973661,False
293,0,False,False,False,2,0,1,0,0,0,1,1,0,1,5,35,1102.5397042093289,-260.06029579067126,83.59259678230956,149.93970420932874,2019-02-27,66.34710742701918,66.34710742701918,False
294,0,False,False,False,3,0,1,0,0,0,1,1,0,1,5,35,1176.5397042093284,-194.06029579067126,143.20239963562108,-211.06029579067126,2019-02-28,-354.26269542629234,354.26269542629234,False
295,0,False,False,False,4,0,0,0,0,0,1,1,0,0,1,35,5.5825613521858815,-56.06029579067126,-333.9662291426034,812.9397042093287,2019-03-01,1146.9059333519322,1146.9059333519322,True
296,0,False,False,False,5,1,0,0,0,0,1,1,0,0,1,35,-702.9339800011978,-789.0602957906713,-1058.1855887178472,-821.0602957906713,2019-03-02,237.1252929271759,237.1252929271759,False
297,0,False,False,False,6,1,0,0,0,0,1,1,0,0,1,35,-1278.2582124573375,-1363.0602957906713,-1623.4364672063894,-1345.0602957906713,2019-03-03,278.3761714157181,278.3761714157181,False
298,0,False,False,False,0,0,0,0,0,0,1,1,0,0,2,35,180.58864037954157,453.93970420932874,95.19284587802485,183.93970420932874,2019-03-04,88.74685833130388,88.74685833130388,False
