,LAG1,LAG2,LAG180,LAG365,MA3,MA5,MA7,MA30,MAP7-3,M-X,M-Y,DE-TREND,DATE
2562847,6.28055273433333,6.169557032292225,-6.809900153246739,4.6003394135932325,6.576849030629624,6.31400147673667,6.010942282632072,5.439518164185816,4.050971049524631,False,True,7.280437325263321,2011-09-27
2562848,7.280437325263321,6.28055273433333,-6.47668222898341,4.378001782301002,6.632289177115172,6.413886067666662,6.1298744926096855,5.378291644004699,4.955617545216531,False,True,6.335877471748869,2011-09-28
2562849,6.335877471748869,7.280437325263321,-4.032353193608973,3.211219706564332,6.724766360637759,6.524881769707767,6.3519813057619015,5.368916975675433,5.638041818686206,False,True,6.557984284901089,2011-09-29
2562850,6.557984284901089,6.335877471748869,-3.143579713790089,3.1555487419387696,6.243169470086273,6.4580996939710955,6.351865896691895,5.333616381420243,6.010942282632072,False,True,5.835646653608865,2011-09-30
2562851,5.835646653608865,6.557984284901089,0.689638210473241,3.0443222217576498,4.076387394349603,5.169095396012201,5.470798106669508,5.12609356494283,6.1298744926096855,False,False,-0.16446875546114015,2011-10-01
2562852,-0.16446875546114015,5.835646653608865,-0.14381053193009663,1.4886512571320871,0.11330902231663605,2.646757764719974,3.8278255547423603,4.737089266983935,6.351981305761902,False,False,-5.3312508311978135,2011-10-02
2562853,-5.3312508311978135,-0.16446875546114015,-6.199481496555661,1.3218691813954173,-2.997917497864482,0.6799756889833024,2.4308847488469576,4.388825709765781,6.351865896691896,False,False,-3.4980329069344887,2011-10-03
2562854,-3.4980329069344887,-5.3312508311978135,-2.199596905625665,-1.1226906721190382,-3.664699573601155,-1.0645841645311473,1.081562990570603,4.122043634029109,5.470798106669508,False,False,-2.1648149826711602,2011-10-04
2562855,-2.1648149826711602,-3.4980329069344887,2.0225099075265476,-2.2894727478557044,-2.090740908597088,-2.353588462490043,0.08938408943710563,3.836743039773918,3.827825554742361,False,False,-0.6093748361856122,2011-10-05
2562856,-0.6093748361856122,-2.1648149826711602,3.3001722762343206,-3.4562548235923796,-0.8130785398893158,-2.2537038715600493,-0.7996202085217886,3.5347757788520604,2.4308847488469576,False,False,0.33495419918882874,2011-10-06
2562857,0.33495419918882874,-0.6093748361856122,0.022279089386536555,-1.1785924548846047,0.33495419918882635,-0.9315970584078332,-1.4505292683854456,3.4365122216339063,1.0815629905706035,False,False,1.279283234563266,2011-10-07
2562858,1.279283234563266,0.33495419918882874,3.077719235872088,0.6546254693787219,1.242246197526228,0.19050975474438303,-1.1252478520586267,3.3845449607120486,0.08938408943710614,False,False,2.1125011588265927,2011-10-08
2562859,2.1125011588265927,1.279283234563266,2.0776038268020827,1.7100656158642735,1.7050937514191844,0.9681721234521546,-0.11742675319212507,3.315911033123524,-0.7996202085217882,False,False,1.723496860867698,2011-10-09
2562860,1.723496860867698,2.1125011588265927,-1.1447338044901514,2.765505762349818,2.019793157163994,1.5347233810488163,0.699918155198187,3.206536364794259,-1.4505292683854452,False,False,2.223381451797696,2011-10-10
2562861,2.223381451797696,1.723496860867698,-0.8115158802268176,3.3209459088353697,1.927085155501396,1.83460797197881,1.2712313175567524,3.084198733502031,-1.1252478520586262,False,False,1.8343771538387976,2011-10-11
2562862,1.8343771538387976,2.223381451797696,0.6328131551476197,4.098608277543139,2.704747524209168,2.3900481184643594,1.9377825751534132,2.9988981392468403,-0.11742675319212457,False,False,4.0564839669910135,2011-10-12
2562863,4.0564839669910135,1.8343771538387976,4.46603107941095,3.987381757362023,3.2972247077317554,2.7677104871721325,2.461476689892932,2.919153100547205,0.6999181551981876,False,False,4.000813002365458,2011-10-13
2562864,4.000813002365458,4.0564839669910135,-0.6451954407701699,2.9872663482920174,2.8711833727358247,2.534261744768794,2.358186677648323,2.702371024810532,1.271231317556753,False,False,0.5562531488510061,2011-10-14
2562865,0.5562531488510061,4.000813002365458,-1.9230886276179504,-1.6795157274446524,1.8895864821843382,2.311924113476566,2.215214125721175,2.5096630231479344,1.9377825751534137,False,False,1.1116932953365541,2011-10-15
