target,month cycle,week cycle,1db,2db,3db,4db,5db,6db,7db,8db
447.689739,-199.775509,179.026710531746,72.3784620000001,349.067185,318.755908,524.444631,-1054.866646,-331.177923,301.5108,274.199523
-529.998984,-199.775509,-105.328679134921,447.689739,72.3784620000001,349.067185,318.755908,524.444631,-1054.866646,-331.177923,301.5108
-1075.687707,-199.775509,-204.763433880952,-529.998984,447.689739,72.3784620000001,349.067185,318.755908,524.444631,-1054.866646,-331.177923
499.62357,-199.775509,-160.206125134921,-1075.687707,-529.998984,447.689739,72.3784620000001,349.067185,318.755908,524.444631,-1054.866646
631.934847,-199.775509,154.306603,499.62357,-1075.687707,-529.998984,447.689739,72.3784620000001,349.067185,318.755908,524.444631
930.246124,-199.775509,121.30588,631.934847,499.62357,-1075.687707,-529.998984,447.689739,72.3784620000001,349.067185,318.755908
410.557401,-199.775509,18.145157,930.246124,631.934847,499.62357,-1075.687707,-529.998984,447.689739,72.3784620000001,349.067185
252.868678,-199.775509,179.026710531746,410.557401,930.246124,631.934847,499.62357,-1075.687707,-529.998984,447.689739,72.3784620000001
-527.820045,-199.775509,-105.328679134921,252.868678,410.557401,930.246124,631.934847,499.62357,-1075.687707,-529.998984,447.689739
-945.508768,-199.775509,-204.763433880952,-527.820045,252.868678,410.557401,930.246124,631.934847,499.62357,-1075.687707,-529.998984
627.802509,8.75876208064517,-160.206125134921,-945.508768,-527.820045,252.868678,410.557401,930.246124,631.934847,499.62357,-1075.687707
468.113786,8.75876208064517,154.306603,627.802509,-945.508768,-527.820045,252.868678,410.557401,930.246124,631.934847,499.62357
217.425063,8.75876208064517,121.30588,468.113786,627.802509,-945.508768,-527.820045,252.868678,410.557401,930.246124,631.934847
109.73634,8.75876208064517,18.145157,217.425063,468.113786,627.802509,-945.508768,-527.820045,252.868678,410.557401,930.246124
303.047617,8.75876208064517,179.026710531746,109.73634,217.425063,468.113786,627.802509,-945.508768,-527.820045,252.868678,410.557401
-467.641106,8.75876208064517,-105.328679134921,303.047617,109.73634,217.425063,468.113786,627.802509,-945.508768,-527.820045,252.868678
-1166.329829,8.75876208064517,-204.763433880952,-467.641106,303.047617,109.73634,217.425063,468.113786,627.802509,-945.508768,-527.820045
503.981448,8.75876208064517,-160.206125134921,-1166.329829,-467.641106,303.047617,109.73634,217.425063,468.113786,627.802509,-945.508768
553.292725,8.75876208064517,154.306603,503.981448,-1166.329829,-467.641106,303.047617,109.73634,217.425063,468.113786,627.802509
729.604002,8.75876208064517,121.30588,553.292725,503.981448,-1166.329829,-467.641106,303.047617,109.73634,217.425063,468.113786
439.915279,8.75876208064517,18.145157,729.604002,553.292725,503.981448,-1166.329829,-467.641106,303.047617,109.73634,217.425063
304.226556,8.75876208064517,179.026710531746,439.915279,729.604002,553.292725,503.981448,-1166.329829,-467.641106,303.047617,109.73634
-471.462167,8.75876208064517,-105.328679134921,304.226556,439.915279,729.604002,553.292725,503.981448,-1166.329829,-467.641106,303.047617
-1310.15089,8.75876208064517,-204.763433880952,-471.462167,304.226556,439.915279,729.604002,553.292725,503.981448,-1166.329829,-467.641106
-324.839613,8.75876208064517,-160.206125134921,-1310.15089,-471.462167,304.226556,439.915279,729.604002,553.292725,503.981448,-1166.329829
800.471664,8.75876208064517,154.306603,-324.839613,-1310.15089,-471.462167,304.226556,439.915279,729.604002,553.292725,503.981448
179.782941,8.75876208064517,121.30588,800.471664,-324.839613,-1310.15089,-471.462167,304.226556,439.915279,729.604002,553.292725
21.0942180000002,8.75876208064517,18.145157,179.782941,800.471664,-324.839613,-1310.15089,-471.462167,304.226556,439.915279,729.604002
153.405495,8.75876208064517,179.026710531746,21.0942180000002,179.782941,800.471664,-324.839613,-1310.15089,-471.462167,304.226556,439.915279
-556.283228,8.75876208064517,-105.328679134921,153.405495,21.0942180000002,179.782941,800.471664,-324.839613,-1310.15089,-471.462167,304.226556
-1268.971951,8.75876208064517,-204.763433880952,-556.283228,153.405495,21.0942180000002,179.782941,800.471664,-324.839613,-1310.15089,-471.462167
626.339326,8.75876208064517,-160.206125134921,-1268.971951,-556.283228,153.405495,21.0942180000002,179.782941,800.471664,-324.839613,-1310.15089
223.650603,8.75876208064517,154.306603,626.339326,-1268.971951,-556.283228,153.405495,21.0942180000002,179.782941,800.471664,-324.839613
-3.03812000000016,8.75876208064517,121.30588,223.650603,626.339326,-1268.971951,-556.283228,153.405495,21.0942180000002,179.782941,800.471664
-23.7268429999999,8.75876208064517,18.145157,-3.03812000000016,223.650603,626.339326,-1268.971951,-556.283228,153.405495,21.0942180000002,179.782941
-5.41556600000013,8.75876208064517,179.026710531746,-23.7268429999999,-3.03812000000016,223.650603,626.339326,-1268.971951,-556.283228,153.405495,21.0942180000002
-676.104289,8.75876208064517,-105.328679134921,-5.41556600000013,-23.7268429999999,-3.03812000000016,223.650603,626.339326,-1268.971951,-556.283228,153.405495
-1170.793012,8.75876208064517,-204.763433880952,-676.104289,-5.41556600000013,-23.7268429999999,-3.03812000000016,223.650603,626.339326,-1268.971951,-556.283228
278.518265,8.75876208064517,-160.206125134921,-1170.793012,-676.104289,-5.41556600000013,-23.7268429999999,-3.03812000000016,223.650603,626.339326,-1268.971951
-51.1704580000001,8.75876208064517,154.306603,278.518265,-1170.793012,-676.104289,-5.41556600000013,-23.7268429999999,-3.03812000000016,223.650603,626.339326
137.140819,8.75876208064517,121.30588,-51.1704580000001,278.518265,-1170.793012,-676.104289,-5.41556600000013,-23.7268429999999,-3.03812000000016,223.650603
444.452096,240.642184119048,18.145157,137.140819,-51.1704580000001,278.518265,-1170.793012,-676.104289,-5.41556600000013,-23.7268429999999,-3.03812000000016
157.763373,240.642184119048,179.026710531746,444.452096,137.140819,-51.1704580000001,278.518265,-1170.793012,-676.104289,-5.41556600000013,-23.7268429999999
-625.92535,240.642184119048,-105.328679134921,157.763373,444.452096,137.140819,-51.1704580000001,278.518265,-1170.793012,-676.104289,-5.41556600000013
-1299.614073,240.642184119048,-204.763433880952,-625.92535,157.763373,444.452096,137.140819,-51.1704580000001,278.518265,-1170.793012,-676.104289
263.697204,240.642184119048,-160.206125134921,-1299.614073,-625.92535,157.763373,444.452096,137.140819,-51.1704580000001,278.518265,-1170.793012
372.008481,240.642184119048,154.306603,263.697204,-1299.614073,-625.92535,157.763373,444.452096,137.140819,-51.1704580000001,278.518265
418.319758,240.642184119048,121.30588,372.008481,263.697204,-1299.614073,-625.92535,157.763373,444.452096,137.140819,-51.1704580000001
1634.631035,240.642184119048,18.145157,418.319758,372.008481,263.697204,-1299.614073,-625.92535,157.763373,444.452096,137.140819
4571.942312,240.642184119048,179.026710531746,1634.631035,418.319758,372.008481,263.697204,-1299.614073,-625.92535,157.763373,444.452096
4381.253589,240.642184119048,-105.328679134921,4571.942312,1634.631035,418.319758,372.008481,263.697204,-1299.614073,-625.92535,157.763373
832.564866,240.642184119048,-204.763433880952,4381.253589,4571.942312,1634.631035,418.319758,372.008481,263.697204,-1299.614073,-625.92535
1694.876143,240.642184119048,-160.206125134921,832.564866,4381.253589,4571.942312,1634.631035,418.319758,372.008481,263.697204,-1299.614073
1257.18742,240.642184119048,154.306603,1694.876143,832.564866,4381.253589,4571.942312,1634.631035,418.319758,372.008481,263.697204
1127.498697,240.642184119048,121.30588,1257.18742,1694.876143,832.564866,4381.253589,4571.942312,1634.631035,418.319758,372.008481
2379.809974,240.642184119048,18.145157,1127.498697,1257.18742,1694.876143,832.564866,4381.253589,4571.942312,1634.631035,418.319758
1803.121251,240.642184119048,179.026710531746,2379.809974,1127.498697,1257.18742,1694.876143,832.564866,4381.253589,4571.942312,1634.631035
1493.432528,240.642184119048,-105.328679134921,1803.121251,2379.809974,1127.498697,1257.18742,1694.876143,832.564866,4381.253589,4571.942312
931.743805,240.642184119048,-204.763433880952,1493.432528,1803.121251,2379.809974,1127.498697,1257.18742,1694.876143,832.564866,4381.253589
3281.055082,240.642184119048,-160.206125134921,931.743805,1493.432528,1803.121251,2379.809974,1127.498697,1257.18742,1694.876143,832.564866
2019.366359,240.642184119048,154.306603,3281.055082,931.743805,1493.432528,1803.121251,2379.809974,1127.498697,1257.18742,1694.876143
1524.677636,240.642184119048,121.30588,2019.366359,3281.055082,931.743805,1493.432528,1803.121251,2379.809974,1127.498697,1257.18742
906.988913,240.642184119048,18.145157,1524.677636,2019.366359,3281.055082,931.743805,1493.432528,1803.121251,2379.809974,1127.498697
743.30019,240.642184119048,179.026710531746,906.988913,1524.677636,2019.366359,3281.055082,931.743805,1493.432528,1803.121251,2379.809974
297.611467,240.642184119048,-105.328679134921,743.30019,906.988913,1524.677636,2019.366359,3281.055082,931.743805,1493.432528,1803.121251
-342.077256,240.642184119048,-204.763433880952,297.611467,743.30019,906.988913,1524.677636,2019.366359,3281.055082,931.743805,1493.432528
1522.234021,240.642184119048,-160.206125134921,-342.077256,297.611467,743.30019,906.988913,1524.677636,2019.366359,3281.055082,931.743805
690.545298,240.642184119048,154.306603,1522.234021,-342.077256,297.611467,743.30019,906.988913,1524.677636,2019.366359,3281.055082
683.856575,240.642184119048,121.30588,690.545298,1522.234021,-342.077256,297.611467,743.30019,906.988913,1524.677636,2019.366359
919.167852,240.642184119048,18.145157,683.856575,690.545298,1522.234021,-342.077256,297.611467,743.30019,906.988913,1524.677636
-242.520871,240.642184119048,179.026710531746,919.167852,683.856575,690.545298,1522.234021,-342.077256,297.611467,743.30019,906.988913
-133.209594,240.642184119048,-105.328679134921,-242.520871,919.167852,683.856575,690.545298,1522.234021,-342.077256,297.611467,743.30019
-703.898317,-19.9403560555556,-204.763433880952,-133.209594,-242.520871,919.167852,683.856575,690.545298,1522.234021,-342.077256,297.611467
1062.41296,-19.9403560555556,-160.206125134921,-703.898317,-133.209594,-242.520871,919.167852,683.856575,690.545298,1522.234021,-342.077256
806.724237,-19.9403560555556,154.306603,1062.41296,-703.898317,-133.209594,-242.520871,919.167852,683.856575,690.545298,1522.234021
504.035514,-19.9403560555556,121.30588,806.724237,1062.41296,-703.898317,-133.209594,-242.520871,919.167852,683.856575,690.545298
534.346791,-19.9403560555556,18.145157,504.035514,806.724237,1062.41296,-703.898317,-133.209594,-242.520871,919.167852,683.856575
555.658068,-19.9403560555556,179.026710531746,534.346791,504.035514,806.724237,1062.41296,-703.898317,-133.209594,-242.520871,919.167852
-339.030655,-19.9403560555556,-105.328679134921,555.658068,534.346791,504.035514,806.724237,1062.41296,-703.898317,-133.209594,-242.520871
-937.719378,-19.9403560555556,-204.763433880952,-339.030655,555.658068,534.346791,504.035514,806.724237,1062.41296,-703.898317,-133.209594
721.591899,-19.9403560555556,-160.206125134921,-937.719378,-339.030655,555.658068,534.346791,504.035514,806.724237,1062.41296,-703.898317
754.903176,-19.9403560555556,154.306603,721.591899,-937.719378,-339.030655,555.658068,534.346791,504.035514,806.724237,1062.41296
438.214453,-19.9403560555556,121.30588,754.903176,721.591899,-937.719378,-339.030655,555.658068,534.346791,504.035514,806.724237
295.52573,-19.9403560555556,18.145157,438.214453,754.903176,721.591899,-937.719378,-339.030655,555.658068,534.346791,504.035514
24.8370070000001,-19.9403560555556,179.026710531746,295.52573,438.214453,754.903176,721.591899,-937.719378,-339.030655,555.658068,534.346791
-135.851716,-19.9403560555556,-105.328679134921,24.8370070000001,295.52573,438.214453,754.903176,721.591899,-937.719378,-339.030655,555.658068
-680.540439,-19.9403560555556,-204.763433880952,-135.851716,24.8370070000001,295.52573,438.214453,754.903176,721.591899,-937.719378,-339.030655
769.770838,-19.9403560555556,-160.206125134921,-680.540439,-135.851716,24.8370070000001,295.52573,438.214453,754.903176,721.591899,-937.719378
1327.082115,-19.9403560555556,154.306603,769.770838,-680.540439,-135.851716,24.8370070000001,295.52573,438.214453,754.903176,721.591899
801.393392,-19.9403560555556,121.30588,1327.082115,769.770838,-680.540439,-135.851716,24.8370070000001,295.52573,438.214453,754.903176
788.704669,-19.9403560555556,18.145157,801.393392,1327.082115,769.770838,-680.540439,-135.851716,24.8370070000001,295.52573,438.214453
729.015946,-19.9403560555556,179.026710531746,788.704669,801.393392,1327.082115,769.770838,-680.540439,-135.851716,24.8370070000001,295.52573
-29.6727769999998,-19.9403560555556,-105.328679134921,729.015946,788.704669,801.393392,1327.082115,769.770838,-680.540439,-135.851716,24.8370070000001
-507.3615,-19.9403560555556,-204.763433880952,-29.6727769999998,729.015946,788.704669,801.393392,1327.082115,769.770838,-680.540439,-135.851716
887.949777,-19.9403560555556,-160.206125134921,-507.3615,-29.6727769999998,729.015946,788.704669,801.393392,1327.082115,769.770838,-680.540439
744.261054,-19.9403560555556,154.306603,887.949777,-507.3615,-29.6727769999998,729.015946,788.704669,801.393392,1327.082115,769.770838
655.572331,-19.9403560555556,121.30588,744.261054,887.949777,-507.3615,-29.6727769999998,729.015946,788.704669,801.393392,1327.082115
217.883608,-19.9403560555556,18.145157,655.572331,744.261054,887.949777,-507.3615,-29.6727769999998,729.015946,788.704669,801.393392
743.194885,-19.9403560555556,179.026710531746,217.883608,655.572331,744.261054,887.949777,-507.3615,-29.6727769999998,729.015946,788.704669
62.5061620000001,-19.9403560555556,-105.328679134921,743.194885,217.883608,655.572331,744.261054,887.949777,-507.3615,-29.6727769999998,729.015946
-461.182561,-19.9403560555556,-204.763433880952,62.5061620000001,743.194885,217.883608,655.572331,744.261054,887.949777,-507.3615,-29.6727769999998
1111.128716,-19.9403560555556,-160.206125134921,-461.182561,62.5061620000001,743.194885,217.883608,655.572331,744.261054,887.949777,-507.3615
1069.439993,11.2517811594203,154.306603,1111.128716,-461.182561,62.5061620000001,743.194885,217.883608,655.572331,744.261054,887.949777
817.75127,11.2517811594203,121.30588,1069.439993,1111.128716,-461.182561,62.5061620000001,743.194885,217.883608,655.572331,744.261054
787.062547,11.2517811594203,18.145157,817.75127,1069.439993,1111.128716,-461.182561,62.5061620000001,743.194885,217.883608,655.572331
920.373824,11.2517811594203,179.026710531746,787.062547,817.75127,1069.439993,1111.128716,-461.182561,62.5061620000001,743.194885,217.883608
-42.314899,11.2517811594203,-105.328679134921,920.373824,787.062547,817.75127,1069.439993,1111.128716,-461.182561,62.5061620000001,743.194885
-545.003622,11.2517811594203,-204.763433880952,-42.314899,920.373824,787.062547,817.75127,1069.439993,1111.128716,-461.182561,62.5061620000001
1460.307655,11.2517811594203,-160.206125134921,-545.003622,-42.314899,920.373824,787.062547,817.75127,1069.439993,1111.128716,-461.182561
703.618932,11.2517811594203,154.306603,1460.307655,-545.003622,-42.314899,920.373824,787.062547,817.75127,1069.439993,1111.128716
746.930209,11.2517811594203,121.30588,703.618932,1460.307655,-545.003622,-42.314899,920.373824,787.062547,817.75127,1069.439993
627.241486,11.2517811594203,18.145157,746.930209,703.618932,1460.307655,-545.003622,-42.314899,920.373824,787.062547,817.75127
756.552763,11.2517811594203,179.026710531746,627.241486,746.930209,703.618932,1460.307655,-545.003622,-42.314899,920.373824,787.062547
-124.13596,11.2517811594203,-105.328679134921,756.552763,627.241486,746.930209,703.618932,1460.307655,-545.003622,-42.314899,920.373824
-578.824683,11.2517811594203,-204.763433880952,-124.13596,756.552763,627.241486,746.930209,703.618932,1460.307655,-545.003622,-42.314899
1012.486594,11.2517811594203,-160.206125134921,-578.824683,-124.13596,756.552763,627.241486,746.930209,703.618932,1460.307655,-545.003622
853.797871,11.2517811594203,154.306603,1012.486594,-578.824683,-124.13596,756.552763,627.241486,746.930209,703.618932,1460.307655
794.109148,11.2517811594203,121.30588,853.797871,1012.486594,-578.824683,-124.13596,756.552763,627.241486,746.930209,703.618932
919.420425,11.2517811594203,18.145157,794.109148,853.797871,1012.486594,-578.824683,-124.13596,756.552763,627.241486,746.930209
938.731702,11.2517811594203,179.026710531746,919.420425,794.109148,853.797871,1012.486594,-578.824683,-124.13596,756.552763,627.241486
165.042979,11.2517811594203,-105.328679134921,938.731702,919.420425,794.109148,853.797871,1012.486594,-578.824683,-124.13596,756.552763
-515.645744,11.2517811594203,-204.763433880952,165.042979,938.731702,919.420425,794.109148,853.797871,1012.486594,-578.824683,-124.13596
1313.665533,11.2517811594203,-160.206125134921,-515.645744,165.042979,938.731702,919.420425,794.109148,853.797871,1012.486594,-578.824683
700.97681,11.2517811594203,154.306603,1313.665533,-515.645744,165.042979,938.731702,919.420425,794.109148,853.797871,1012.486594
1085.288087,11.2517811594203,121.30588,700.97681,1313.665533,-515.645744,165.042979,938.731702,919.420425,794.109148,853.797871
1144.599364,11.2517811594203,18.145157,1085.288087,700.97681,1313.665533,-515.645744,165.042979,938.731702,919.420425,794.109148
145.910641,11.2517811594203,179.026710531746,1144.599364,1085.288087,700.97681,1313.665533,-515.645744,165.042979,938.731702,919.420425
-632.778082,11.2517811594203,-105.328679134921,145.910641,1144.599364,1085.288087,700.97681,1313.665533,-515.645744,165.042979,938.731702
959.533195,11.2517811594203,-204.763433880952,-632.778082,145.910641,1144.599364,1085.288087,700.97681,1313.665533,-515.645744,165.042979
-124.155528,11.2517811594203,-160.206125134921,959.533195,-632.778082,145.910641,1144.599364,1085.288087,700.97681,1313.665533,-515.645744
1253.155749,11.2517811594203,154.306603,-124.155528,959.533195,-632.778082,145.910641,1144.599364,1085.288087,700.97681,1313.665533
891.467026,11.2517811594203,121.30588,1253.155749,-124.155528,959.533195,-632.778082,145.910641,1144.599364,1085.288087,700.97681
1122.778303,22.8291167457627,18.145157,891.467026,1253.155749,-124.155528,959.533195,-632.778082,145.910641,1144.599364,1085.288087
390.08958,22.8291167457627,179.026710531746,1122.778303,891.467026,1253.155749,-124.155528,959.533195,-632.778082,145.910641,1144.599364
-414.599143,22.8291167457627,-105.328679134921,390.08958,1122.778303,891.467026,1253.155749,-124.155528,959.533195,-632.778082,145.910641
635.712134,22.8291167457627,-204.763433880952,-414.599143,390.08958,1122.778303,891.467026,1253.155749,-124.155528,959.533195,-632.778082
538.023411,22.8291167457627,-160.206125134921,635.712134,-414.599143,390.08958,1122.778303,891.467026,1253.155749,-124.155528,959.533195
209.334688,22.8291167457627,154.306603,538.023411,635.712134,-414.599143,390.08958,1122.778303,891.467026,1253.155749,-124.155528
307.645965,22.8291167457627,121.30588,209.334688,538.023411,635.712134,-414.599143,390.08958,1122.778303,891.467026,1253.155749
164.957242,22.8291167457627,18.145157,307.645965,209.334688,538.023411,635.712134,-414.599143,390.08958,1122.778303,891.467026
-415.731481,22.8291167457627,179.026710531746,164.957242,307.645965,209.334688,538.023411,635.712134,-414.599143,390.08958,1122.778303
-1005.420204,22.8291167457627,-105.328679134921,-415.731481,164.957242,307.645965,209.334688,538.023411,635.712134,-414.599143,390.08958
589.891073,22.8291167457627,-204.763433880952,-1005.420204,-415.731481,164.957242,307.645965,209.334688,538.023411,635.712134,-414.599143
353.20235,22.8291167457627,-160.206125134921,589.891073,-1005.420204,-415.731481,164.957242,307.645965,209.334688,538.023411,635.712134
28.5136270000003,22.8291167457627,154.306603,353.20235,589.891073,-1005.420204,-415.731481,164.957242,307.645965,209.334688,538.023411
-2.17509599999994,22.8291167457627,121.30588,28.5136270000003,353.20235,589.891073,-1005.420204,-415.731481,164.957242,307.645965,209.334688
316.136181,22.8291167457627,18.145157,-2.17509599999994,28.5136270000003,353.20235,589.891073,-1005.420204,-415.731481,164.957242,307.645965
-275.552542,22.8291167457627,179.026710531746,316.136181,-2.17509599999994,28.5136270000003,353.20235,589.891073,-1005.420204,-415.731481,164.957242
-1064.241265,22.8291167457627,-105.328679134921,-275.552542,316.136181,-2.17509599999994,28.5136270000003,353.20235,589.891073,-1005.420204,-415.731481
448.070012,22.8291167457627,-204.763433880952,-1064.241265,-275.552542,316.136181,-2.17509599999994,28.5136270000003,353.20235,589.891073,-1005.420204
303.381289,22.8291167457627,-160.206125134921,448.070012,-1064.241265,-275.552542,316.136181,-2.17509599999994,28.5136270000003,353.20235,589.891073
185.692566,22.8291167457627,154.306603,303.381289,448.070012,-1064.241265,-275.552542,316.136181,-2.17509599999994,28.5136270000003,353.20235
280.003843,22.8291167457627,121.30588,185.692566,303.381289,448.070012,-1064.241265,-275.552542,316.136181,-2.17509599999994,28.5136270000003
-119.68488,22.8291167457627,18.145157,280.003843,185.692566,303.381289,448.070012,-1064.241265,-275.552542,316.136181,-2.17509599999994
-563.373603,22.8291167457627,179.026710531746,-119.68488,280.003843,185.692566,303.381289,448.070012,-1064.241265,-275.552542,316.136181
-931.062326,22.8291167457627,-105.328679134921,-563.373603,-119.68488,280.003843,185.692566,303.381289,448.070012,-1064.241265,-275.552542
442.248951,22.8291167457627,-204.763433880952,-931.062326,-563.373603,-119.68488,280.003843,185.692566,303.381289,448.070012,-1064.241265
310.560228,22.8291167457627,-160.206125134921,442.248951,-931.062326,-563.373603,-119.68488,280.003843,185.692566,303.381289,448.070012
345.871505,22.8291167457627,154.306603,310.560228,442.248951,-931.062326,-563.373603,-119.68488,280.003843,185.692566,303.381289
153.182782,22.8291167457627,121.30588,345.871505,310.560228,442.248951,-931.062326,-563.373603,-119.68488,280.003843,185.692566
91.4940590000001,22.8291167457627,18.145157,153.182782,345.871505,310.560228,442.248951,-931.062326,-563.373603,-119.68488,280.003843
-440.194664,22.8291167457627,179.026710531746,91.4940590000001,153.182782,345.871505,310.560228,442.248951,-931.062326,-563.373603,-119.68488
-836.883387,1254.27286346774,-105.328679134921,-440.194664,91.4940590000001,153.182782,345.871505,310.560228,442.248951,-931.062326,-563.373603
701.42789,1254.27286346774,-204.763433880952,-836.883387,-440.194664,91.4940590000001,153.182782,345.871505,310.560228,442.248951,-931.062326
552.739167,1254.27286346774,-160.206125134921,701.42789,-836.883387,-440.194664,91.4940590000001,153.182782,345.871505,310.560228,442.248951
268.050444,1254.27286346774,154.306603,552.739167,701.42789,-836.883387,-440.194664,91.4940590000001,153.182782,345.871505,310.560228
635.361721,1254.27286346774,121.30588,268.050444,552.739167,701.42789,-836.883387,-440.194664,91.4940590000001,153.182782,345.871505
406.672998,1254.27286346774,18.145157,635.361721,268.050444,552.739167,701.42789,-836.883387,-440.194664,91.4940590000001,153.182782
-51.0157250000002,1254.27286346774,179.026710531746,406.672998,635.361721,268.050444,552.739167,701.42789,-836.883387,-440.194664,91.4940590000001
-829.704448,1254.27286346774,-105.328679134921,-51.0157250000002,406.672998,635.361721,268.050444,552.739167,701.42789,-836.883387,-440.194664
951.606829,1254.27286346774,-204.763433880952,-829.704448,-51.0157250000002,406.672998,635.361721,268.050444,552.739167,701.42789,-836.883387
765.918106,1254.27286346774,-160.206125134921,951.606829,-829.704448,-51.0157250000002,406.672998,635.361721,268.050444,552.739167,701.42789
956.229383,1254.27286346774,154.306603,765.918106,951.606829,-829.704448,-51.0157250000002,406.672998,635.361721,268.050444,552.739167
980.54066,1254.27286346774,121.30588,956.229383,765.918106,951.606829,-829.704448,-51.0157250000002,406.672998,635.361721,268.050444
951.851937,1254.27286346774,18.145157,980.54066,956.229383,765.918106,951.606829,-829.704448,-51.0157250000002,406.672998,635.361721
679.163214,1254.27286346774,179.026710531746,951.851937,980.54066,956.229383,765.918106,951.606829,-829.704448,-51.0157250000002,406.672998
-225.525509,1254.27286346774,-105.328679134921,679.163214,951.851937,980.54066,956.229383,765.918106,951.606829,-829.704448,-51.0157250000002
1494.785768,1254.27286346774,-204.763433880952,-225.525509,679.163214,951.851937,980.54066,956.229383,765.918106,951.606829,-829.704448
1244.097045,1254.27286346774,-160.206125134921,1494.785768,-225.525509,679.163214,951.851937,980.54066,956.229383,765.918106,951.606829
1097.408322,1254.27286346774,154.306603,1244.097045,1494.785768,-225.525509,679.163214,951.851937,980.54066,956.229383,765.918106
1250.719599,1254.27286346774,121.30588,1097.408322,1244.097045,1494.785768,-225.525509,679.163214,951.851937,980.54066,956.229383
1170.030876,1254.27286346774,18.145157,1250.719599,1097.408322,1244.097045,1494.785768,-225.525509,679.163214,951.851937,980.54066
472.342153,1254.27286346774,179.026710531746,1170.030876,1250.719599,1097.408322,1244.097045,1494.785768,-225.525509,679.163214,951.851937
-530.34657,1254.27286346774,-105.328679134921,472.342153,1170.030876,1250.719599,1097.408322,1244.097045,1494.785768,-225.525509,679.163214
1319.964707,1254.27286346774,-204.763433880952,-530.34657,472.342153,1170.030876,1250.719599,1097.408322,1244.097045,1494.785768,-225.525509
1263.275984,1254.27286346774,-160.206125134921,1319.964707,-530.34657,472.342153,1170.030876,1250.719599,1097.408322,1244.097045,1494.785768
1266.587261,1254.27286346774,154.306603,1263.275984,1319.964707,-530.34657,472.342153,1170.030876,1250.719599,1097.408322,1244.097045
1384.898538,1254.27286346774,121.30588,1266.587261,1263.275984,1319.964707,-530.34657,472.342153,1170.030876,1250.719599,1097.408322
1060.209815,1254.27286346774,18.145157,1384.898538,1266.587261,1263.275984,1319.964707,-530.34657,472.342153,1170.030876,1250.719599
728.521092,1254.27286346774,179.026710531746,1060.209815,1384.898538,1266.587261,1263.275984,1319.964707,-530.34657,472.342153,1170.030876
-76.1676310000003,1254.27286346774,-105.328679134921,728.521092,1060.209815,1384.898538,1266.587261,1263.275984,1319.964707,-530.34657,472.342153
2009.143646,1254.27286346774,-204.763433880952,-76.1676310000003,728.521092,1060.209815,1384.898538,1266.587261,1263.275984,1319.964707,-530.34657
2139.454923,1254.27286346774,-160.206125134921,2009.143646,-76.1676310000003,728.521092,1060.209815,1384.898538,1266.587261,1263.275984,1319.964707
-568.2338,1340.84180530645,154.306603,2139.454923,2009.143646,-76.1676310000003,728.521092,1060.209815,1384.898538,1266.587261,1263.275984
861.077477,1340.84180530645,121.30588,-568.2338,2139.454923,2009.143646,-76.1676310000003,728.521092,1060.209815,1384.898538,1266.587261
1001.388754,1340.84180530645,18.145157,861.077477,-568.2338,2139.454923,2009.143646,-76.1676310000003,728.521092,1060.209815,1384.898538
125.700031,1340.84180530645,179.026710531746,1001.388754,861.077477,-568.2338,2139.454923,2009.143646,-76.1676310000003,728.521092,1060.209815
-710.988692,1340.84180530645,-105.328679134921,125.700031,1001.388754,861.077477,-568.2338,2139.454923,2009.143646,-76.1676310000003,728.521092
1053.322585,1340.84180530645,-204.763433880952,-710.988692,125.700031,1001.388754,861.077477,-568.2338,2139.454923,2009.143646,-76.1676310000003
703.633862,1340.84180530645,-160.206125134921,1053.322585,-710.988692,125.700031,1001.388754,861.077477,-568.2338,2139.454923,2009.143646
735.945139,1340.84180530645,154.306603,703.633862,1053.322585,-710.988692,125.700031,1001.388754,861.077477,-568.2338,2139.454923
830.256416,1340.84180530645,121.30588,735.945139,703.633862,1053.322585,-710.988692,125.700031,1001.388754,861.077477,-568.2338
512.567693,1340.84180530645,18.145157,830.256416,735.945139,703.633862,1053.322585,-710.988692,125.700031,1001.388754,861.077477
57.8789699999998,1340.84180530645,179.026710531746,512.567693,830.256416,735.945139,703.633862,1053.322585,-710.988692,125.700031,1001.388754
-672.809753,1340.84180530645,-105.328679134921,57.8789699999998,512.567693,830.256416,735.945139,703.633862,1053.322585,-710.988692,125.700031
966.501524,1340.84180530645,-204.763433880952,-672.809753,57.8789699999998,512.567693,830.256416,735.945139,703.633862,1053.322585,-710.988692
670.812801,1340.84180530645,-160.206125134921,966.501524,-672.809753,57.8789699999998,512.567693,830.256416,735.945139,703.633862,1053.322585
804.124078,1340.84180530645,154.306603,670.812801,966.501524,-672.809753,57.8789699999998,512.567693,830.256416,735.945139,703.633862
629.435355,1340.84180530645,121.30588,804.124078,670.812801,966.501524,-672.809753,57.8789699999998,512.567693,830.256416,735.945139
669.746632,1340.84180530645,18.145157,629.435355,804.124078,670.812801,966.501524,-672.809753,57.8789699999998,512.567693,830.256416
110.057909,1340.84180530645,179.026710531746,669.746632,629.435355,804.124078,670.812801,966.501524,-672.809753,57.8789699999998,512.567693
-618.630814,1340.84180530645,-105.328679134921,110.057909,669.746632,629.435355,804.124078,670.812801,966.501524,-672.809753,57.8789699999998
